subject,state,file
6469920170608,4,190.csv
2175820170609,2,9.csv
1869920170609,5,40.csv
0179520170504,5,70.csv
0179520170504,4,39.csv
0179520170504,2,98.csv
6469920170608,4,78.csv
5575520170711,3,119.csv
2175820170609,3,100.csv
0179520170504,3,23.csv
6469920170608,4,10.csv
1869920170609,4,40.csv
0179520170504,5,191.csv
2175820170609,2,28.csv
0179520170504,5,56.csv
6469920170608,1,16.csv
5575520170713,5,157.csv
0179520170504,3,64.csv
5575520170711,4,70.csv
5575520170711,4,135.csv
2175820170609,3,53.csv
2175820170609,4,144.csv
2175820170609,4,139.csv
5575520170711,3,71.csv
0179520170504,1,203.csv
5575520170711,3,83.csv
6469920170608,2,125.csv
5575520170713,3,138.csv
5575520170711,4,115.csv
2175820170609,2,203.csv
2175820170609,5,80.csv
5575520170711,3,104.csv
5575520170711,3,175.csv
6469920170608,5,111.csv
6469920170608,4,145.csv
2175820170609,2,97.csv
6469920170608,4,67.csv
5575520170711,5,149.csv
1869920170609,1,112.csv
0179520170504,4,156.csv
6469920170608,5,26.csv
0179520170504,1,129.csv
2175820170609,3,179.csv
1869920170609,2,62.csv
5575520170711,3,163.csv
6469920170608,3,193.csv
0179520170504,2,79.csv
2175820170609,3,56.csv
0179520170504,4,165.csv
6469920170608,4,5.csv
6469920170608,3,185.csv
0179520170504,3,21.csv
0179520170504,2,144.csv
5575520170713,2,24.csv
6469920170608,5,126.csv
6469920170608,3,139.csv
6469920170608,1,25.csv
6469920170608,3,147.csv
0179520170504,4,10.csv
2175820170609,5,6.csv
5575520170711,3,69.csv
5575520170713,2,150.csv
1869920170609,4,67.csv
5575520170713,5,205.csv
1869920170609,4,153.csv
1869920170609,3,134.csv
0179520170504,2,165.csv
5575520170711,4,182.csv
5575520170713,5,44.csv
1869920170609,1,32.csv
6469920170608,2,55.csv
1869920170609,2,73.csv
2175820170609,3,138.csv
6469920170608,4,105.csv
2175820170609,4,69.csv
1869920170609,5,165.csv
1869920170609,1,194.csv
5575520170711,3,92.csv
2175820170609,5,76.csv
5575520170711,3,40.csv
5575520170711,3,98.csv
